 code lot_size stock_name
0 SZ.000002 100 万科A
1 SZ.000012 100 南玻A
2 SZ.000049 100 德赛电池
3 SZ.000333 100 美的集团
4 SZ.000418 100 小天鹅A
5 SZ.000423 100 东阿阿胶
6 SZ.000538 100 云南白药
7 SZ.000539 100 粤电力A
8 SZ.000550 100 江铃汽车
9 SZ.000559 100 万向钱潮
10 SZ.000568 100 泸州老窖
11 SZ.000596 100 古井贡酒
12 SZ.000600 100 建投能源
13 SZ.000603 100 盛达矿业
14 SZ.000625 100 长安汽车
15 SZ.000651 100 格力电器
16 SZ.000661 100 长春高新
17 SZ.000690 100 宝新能源
18 SZ.000718 100 苏宁环球
19 SZ.000726 100 鲁泰A
20 SZ.000786 100 北新建材
21 SZ.000848 100 承德露露
22 SZ.000858 100 五粮液
23 SZ.000869 100 张裕A
24 SZ.000887 100 中鼎股份
25 SZ.000888 100 峨眉山A
26 SZ.000895 100 双汇发展
27 SZ.000915 100 山大华特
28 SZ.000963 100 华东医药
29 SZ.000966 100 长源电力
30 SZ.000999 100 华润三九
31 SZ.002001 100 新和成
32 SZ.002007 100 华兰生物
33 SZ.002008 100 大族激光
34 SZ.002022 100 科华生物
35 SZ.002027 100 分众传媒
36 SZ.002032 100 苏泊尔
37 SZ.002035 100 华帝股份
38 SZ.002038 100 双鹭药业
39 SZ.002041 100 登海种业
40 SZ.002043 100 兔宝宝
41 SZ.002050 100 三花智控
42 SZ.002051 100 中工国际
43 SZ.002081 100 金螳螂
44 SZ.002085 100 万丰奥威
45 SZ.002091 100 江苏国泰
46 SZ.002104 100 恒宝股份
47 SZ.002117 100 东港股份
48 SZ.002124 100 天邦股份
49 SZ.002128 100 露天煤业
50 SZ.002142 100 宁波银行
51 SZ.002152 100 广电运通
52 SZ.002191 100 劲嘉股份
53 SZ.002202 100 金风科技
54 SZ.002206 100 海利得
55 SZ.002215 100 诺普信
56 SZ.002223 100 鱼跃医疗
57 SZ.002224 100 三力士
58 SZ.002242 100 九阳股份
59 SZ.002249 100 大洋电机
60 SZ.002250 100 联化科技
61 SZ.002285 100 世联行
62 SZ.002294 100 信立泰
63 SZ.002304 100 洋河股份
64 SZ.002311 100 海大集团
65 SZ.002367 100 康力电梯
66 SZ.002372 100 伟星新材
67 SZ.002396 100 星网锐捷
68 SZ.002410 100 广联达
69 SZ.002415 100 海康威视
70 SZ.002424 100 贵州百灵
71 SZ.002437 100 誉衡药业
72 SZ.002440 100 闰土股份
73 SZ.002444 100 巨星科技
74 SZ.002479 100 富春环保
75 SZ.002507 100 涪陵榨菜
76 SZ.002508 100 老板电器
77 SZ.002519 100 银河电子
78 SZ.002561 100 徐家汇
79 SZ.002572 100 索菲亚
80 SZ.002595 100 豪迈科技
81 SZ.002597 100 金禾实业
82 SZ.002635 100 安洁科技
83 SZ.002650 100 加加食品
84 SZ.002690 100 美亚光电
85 SZ.002701 100 奥瑞金
86 SZ.300003 100 乐普医疗
87 SZ.300005 100 探路者
88 SZ.300009 100 安科生物
89 SZ.300012 100 华测检测
90 SZ.300015 100 爱尔眼科
91 SZ.300017 100 网宿科技
92 SZ.300039 100 上海凯宝
93 SZ.300113 100 顺网科技
94 SZ.300124 100 汇川技术
95 SZ.300146 100 汤臣倍健
96 SZ.300347 100 泰格医药
97 SZ.300408 100 三环集团
98 SZ.300450 100 先导智能
99 SZ.300498 100 温氏股份
