 code lot_size stock_name
0 SZ.000012 100 南玻A
1 SZ.000060 100 中金岭南
2 SZ.000401 100 冀东水泥
3 SZ.000426 100 兴业矿业
4 SZ.000488 100 晨鸣纸业
5 SZ.000592 100 平潭发展
6 SZ.000612 100 焦作万方
7 SZ.000630 100 铜陵有色
8 SZ.000703 100 恒逸石化
9 SZ.000709 100 河钢股份
10 SZ.000717 100 韶钢松山
11 SZ.000751 100 锌业股份
12 SZ.000758 100 中色股份
13 SZ.000762 100 西藏矿业
14 SZ.000778 100 新兴铸管
15 SZ.000786 100 北新建材
16 SZ.000792 100 盐湖股份
17 SZ.000807 100 云铝股份
18 SZ.000822 100 山东海化
19 SZ.000825 100 太钢不锈
20 SZ.000830 100 鲁西化工
21 SZ.000877 100 天山股份
22 SZ.000878 100 云南铜业
23 SZ.000898 100 鞍钢股份
24 SZ.000902 100 新洋丰
25 SZ.000933 100 神火股份
26 SZ.000959 100 首钢股份
27 SZ.000960 100 锡业股份
28 SZ.000969 100 安泰科技
29 SZ.000973 100 佛塑科技
30 SZ.000975 100 银泰资源
31 SZ.000990 100 诚志股份
32 SZ.002002 100 鸿达兴业
33 SZ.002004 100 华邦健康
34 SZ.002010 100 传化智联
35 SZ.002043 100 兔宝宝
36 SZ.002075 100 沙钢股份
37 SZ.002078 100 太阳纸业
38 SZ.002092 100 中泰化学
39 SZ.002108 100 沧州明珠
40 SZ.002110 100 三钢闽光
41 SZ.002145 100 中核钛白
42 SZ.002155 100 湖南黄金
43 SZ.002233 100 塔牌集团
44 SZ.002237 100 恒邦股份
45 SZ.002250 100 联化科技
46 SZ.002271 100 东方雨虹
47 SZ.002302 100 西部建设
48 SZ.002303 100 美盈森
49 SZ.002326 100 永太科技
50 SZ.002340 100 格林美
51 SZ.002407 100 多氟多
52 SZ.002408 100 齐翔腾达
53 SZ.002428 100 云南锗业
54 SZ.002440 100 闰土股份
55 SZ.002450 100 康得新
56 SZ.002460 100 赣锋锂业
57 SZ.002466 100 天齐锂业
58 SZ.002470 100 金正大
59 SZ.002493 100 荣盛石化
60 SZ.002497 100 雅化集团
61 SZ.002501 100 利源精制
62 SZ.002522 100 浙江众成
63 SZ.002597 100 金禾实业
64 SZ.002601 100 龙蟒佰利
65 SZ.002643 100 万润股份
66 SZ.002648 100 卫星石化
67 SZ.002701 100 奥瑞金
68 SZ.002709 100 天赐材料
69 SZ.002716 100 金贵银业
70 SZ.002831 100 裕同科技
71 SZ.300037 100 新宙邦
72 SZ.300072 100 三聚环保
73 SZ.300073 100 当升科技
74 SZ.300459 100 金科文化
75 SZ.300618 100 寒锐钴业
