 code lot_size stock_name
0 SH.600000 100 浦发银行
1 SH.600009 100 上海机场
2 SH.600015 100 华夏银行
3 SH.600016 100 民生银行
4 SH.600018 100 上港集团
5 SH.600019 100 宝钢股份
6 SH.600023 100 浙能电力
7 SH.600028 100 中国石化
8 SH.600030 100 中信证券
9 SH.600061 100 国投资本
10 SH.600066 100 宇通客车
11 SH.600079 100 人福医药
12 SH.600085 100 同仁堂
13 SH.600089 100 特变电工
14 SH.600100 100 同方股份
15 SH.600104 100 上汽集团
16 SH.600109 100 国金证券
17 SH.600118 100 中国卫星
18 SH.600155 100 宝硕股份
19 SH.600177 100 雅戈尔
20 SH.600196 100 复星医药
21 SH.600208 100 新湖中宝
22 SH.600219 100 南山铝业
23 SH.600221 100 海航控股
24 SH.600271 100 航天信息
25 SH.600276 100 恒瑞医药
26 SH.600297 100 广汇汽车
27 SH.600309 100 万华化学
28 SH.600332 100 白云山
29 SH.600406 100 国电南瑞
30 SH.600436 100 片仔癀
31 SH.600518 100 康美药业
32 SH.600519 100 贵州茅台
33 SH.600522 100 中天科技
34 SH.600535 100 天士力
35 SH.600585 100 海螺水泥
36 SH.600598 100 北大荒
37 SH.600637 100 东方明珠
38 SH.600643 100 爱建集团
39 SH.600660 100 福耀玻璃
40 SH.600688 100 上海石化
41 SH.600690 100 青岛海尔
42 SH.600703 100 三安光电
43 SH.600705 100 中航资本
44 SH.600718 100 东软集团
45 SH.600739 100 辽宁成大
46 SH.600741 100 华域汽车
47 SH.600795 100 国电电力
48 SH.600804 100 鹏博士
49 SH.600816 100 安信信托
50 SH.600820 100 隧道股份
51 SH.600837 100 海通证券
52 SH.600873 100 梅花生物
53 SH.600886 100 国投电力
54 SH.600887 100 伊利股份
55 SH.600895 100 张江高科
56 SH.600900 100 长江电力
57 SH.600919 100 江苏银行
58 SH.600926 100 杭州银行
59 SH.600999 100 招商证券
60 SH.601006 100 大秦铁路
61 SH.601009 100 南京银行
62 SH.601018 100 宁波港
63 SH.601088 100 中国神华
64 SH.601118 100 海南橡胶
65 SH.601163 100 三角轮胎
66 SH.601166 100 兴业银行
67 SH.601169 100 北京银行
68 SH.601211 100 国泰君安
69 SH.601216 100 君正集团
70 SH.601229 100 上海银行
71 SH.601288 100 农业银行
72 SH.601328 100 交通银行
73 SH.601398 100 工商银行
74 SH.601601 100 中国太保
75 SH.601607 100 上海医药
76 SH.601633 100 长城汽车
77 SH.601766 100 中国中车
78 SH.601788 100 光大证券
79 SH.601801 100 皖新传媒
80 SH.601818 100 光大银行
81 SH.601857 100 中国石油
82 SH.601888 100 中国国旅
83 SH.601899 100 紫金矿业
84 SH.601933 100 永辉超市
85 SH.601939 100 建设银行
86 SH.601985 100 中国核电
87 SH.601988 100 中国银行
88 SH.603589 100 口子窖
89 SH.603858 100 步长制药
