 code lot_size stock_name
0 SZ.000023 100 深天地A
1 SZ.000028 100 国药一致
2 SZ.000038 100 深大通
3 SZ.000058 100 深赛格
4 SZ.000066 100 中国长城
5 SZ.000408 100 藏格控股
6 SZ.000426 100 兴业矿业
7 SZ.000429 100 粤高速A
8 SZ.000520 100 长航凤凰
9 SZ.000544 100 中原环保
10 SZ.000586 100 汇源通信
11 SZ.000626 100 远大控股
12 SZ.000657 100 中钨高新
13 SZ.000676 100 智度股份
14 SZ.000677 100 恒天海龙
15 SZ.000679 100 大连友谊
16 SZ.000766 100 通化金马
17 SZ.000786 100 北新建材
18 SZ.000796 100 凯撒旅游
19 SZ.000813 100 德展健康
20 SZ.000881 100 中广核技
21 SZ.000892 100 欢瑞世纪
22 SZ.000929 100 兰州黄河
23 SZ.000971 100 高升控股
24 SZ.000980 100 众泰汽车
25 SZ.000981 100 银亿股份
26 SZ.000989 100 九芝堂
27 SZ.001896 100 豫能控股
28 SZ.002006 100 精功科技
29 SZ.002015 100 霞客环保
30 SZ.002044 100 美年健康
31 SZ.002049 100 紫光国芯
32 SZ.002091 100 江苏国泰
33 SZ.002103 100 广博股份
34 SZ.002110 100 三钢闽光
35 SZ.002159 100 三特索道
36 SZ.002203 100 海亮股份
37 SZ.002239 100 奥特佳
38 SZ.002247 100 帝龙文化
39 SZ.002384 100 东山精密
40 SZ.002435 100 长江润发
41 SZ.002468 100 申通快递
42 SZ.002502 100 骅威文化
43 SZ.002537 100 海联金汇
44 SZ.002545 100 东方铁塔
45 SZ.002600 100 江粉磁材
46 SZ.002602 100 世纪华通
47 SZ.002622 100 融钰集团
48 SZ.002647 100 民盛金科
49 SZ.002652 100 扬子新材
50 SZ.002655 100 共达电声
51 SZ.002667 100 鞍重股份
52 SZ.002670 100 国盛金控
53 SZ.002707 100 众信旅游
54 SZ.300093 100 金刚玻璃
55 SZ.300116 100 坚瑞沃能
56 SZ.300158 100 振东制药
57 SZ.300317 100 珈伟股份
58 SZ.300383 100 光环新网
59 SZ.300431 100 暴风集团
60 SZ.300459 100 金科文化
61 SH.600026 100 中远海能
62 SH.600090 100 同济堂
63 SH.600106 100 重庆路桥
64 SH.600155 100 宝硕股份
65 SH.600167 100 联美控股
66 SH.600168 100 武汉控股
67 SH.600233 100 圆通速递
68 SH.600237 100 铜峰电子
69 SH.600258 100 首旅酒店
70 SH.600297 100 广汇汽车
71 SH.600392 100 盛和资源
72 SH.600420 100 现代制药
73 SH.600482 100 中国动力
74 SH.600515 100 海航基础
75 SH.600528 100 中铁工业
76 SH.600547 100 山东黄金
77 SH.600575 100 皖江物流
78 SH.600649 100 城投控股
79 SH.600666 100 奥瑞德
80 SH.600682 100 南京新百
81 SH.600690 100 青岛海尔
82 SH.600699 100 均胜电子
83 SH.600739 100 辽宁成大
84 SH.600745 100 闻泰科技
85 SH.600759 100 洲际油气
86 SH.600763 100 通策医疗
87 SH.600777 100 新潮能源
88 SH.600781 100 辅仁药业
89 SH.600803 100 新奥股份
90 SH.600828 100 茂业商业
91 SH.600864 100 哈投股份
92 SH.600879 100 航天电子
93 SH.600890 100 中房股份
94 SH.600900 100 长江电力
95 SH.600967 100 内蒙一机
96 SH.600986 100 科达股份
97 SH.601866 100 中远海发
98 SH.601877 100 正泰电器
99 SH.601919 100 中远海控
