 code lot_size stock_name
0 SZ.000159 100 国际实业
1 SZ.000166 100 申万宏源
2 SZ.000415 100 渤海金控
3 SZ.000516 100 国际医学
4 SZ.000552 100 靖远煤电
5 SZ.000561 100 烽火电子
6 SZ.000563 100 陕国投A
7 SZ.000564 100 供销大集
8 SZ.000606 100 神州易桥
9 SZ.000610 100 西安旅游
10 SZ.000617 100 中油资本
11 SZ.000635 100 英力特
12 SZ.000672 100 上峰水泥
13 SZ.000721 100 西安饮食
14 SZ.000768 100 中航飞机
15 SZ.000791 100 甘肃电投
16 SZ.000792 100 盐湖股份
17 SZ.000796 100 凯撒旅游
18 SZ.000812 100 陕西金叶
19 SZ.000813 100 德展健康
20 SZ.000815 100 美利云
21 SZ.000877 100 天山股份
22 SZ.000981 100 银亿股份
23 SZ.002092 100 中泰化学
24 SZ.002100 100 天康生物
25 SZ.002109 100 兴化股份
26 SZ.002145 100 中核钛白
27 SZ.002149 100 西部材料
28 SZ.002185 100 华天科技
29 SZ.002202 100 金风科技
30 SZ.002267 100 陕天然气
31 SZ.002302 100 西部建设
32 SZ.002307 100 北新路桥
33 SZ.002457 100 青龙管业
34 SZ.002524 100 光正集团
35 SZ.002644 100 佛慈制药
36 SZ.002673 100 西部证券
37 SZ.002700 100 新疆浩源
38 SZ.002719 100 麦趣尔
39 SZ.002772 100 众兴菌业
40 SZ.002800 100 天顺股份
41 SZ.300021 100 大禹节水
42 SZ.300084 100 海默科技
43 SZ.300103 100 达刚路机
44 SZ.300114 100 中航电测
45 SZ.300116 100 坚瑞沃能
46 SZ.300140 100 中环装备
47 SZ.300159 100 新研股份
48 SZ.300164 100 通源石油
49 SZ.300534 100 陇神戎发
50 SH.600075 100 新疆天业
51 SH.600084 100 中葡股份
52 SH.600089 100 特变电工
53 SH.600090 100 同济堂
54 SH.600108 100 亚盛集团
55 SH.600117 100 西宁特钢
56 SH.600192 100 长城电工
57 SH.600197 100 伊力特
58 SH.600217 100 中再资环
59 SH.600248 100 延长化建
60 SH.600251 100 冠农股份
61 SH.600256 100 广汇能源
62 SH.600307 100 酒钢宏兴
63 SH.600337 100 美克家居
64 SH.600339 100 中油工程
65 SH.600343 100 航天动力
66 SH.600354 100 敦煌种业
67 SH.600359 100 新农开发
68 SH.600419 100 天润乳业
69 SH.600449 100 宁夏建材
70 SH.600456 100 宝钛股份
71 SH.600509 100 天富能源
72 SH.600516 100 方大炭素
73 SH.600543 100 莫高股份
74 SH.600545 100 卓郎智能
75 SH.600687 100 刚泰控股
76 SH.600714 100 金瑞矿业
77 SH.600720 100 祁连山
78 SH.600737 100 中粮糖业
79 SH.600771 100 广誉远
80 SH.600831 100 广电网络
81 SH.600869 100 智慧能源
82 SH.600888 100 新疆众和
83 SH.600893 100 航发动力
84 SH.600984 100 建设机械
85 SH.601012 100 隆基股份
86 SH.601015 100 陕西黑猫
87 SH.601069 100 西部黄金
88 SH.601168 100 西部矿业
89 SH.601179 100 中国西电
90 SH.601225 100 陕西煤业
91 SH.601369 100 陕鼓动力
92 SH.601958 100 金钼股份
93 SH.603101 100 汇嘉时代
94 SH.603169 100 兰石重装
95 SH.603227 100 雪峰科技
96 SH.603393 100 新天然气
97 SH.603843 100 正平股份
98 SH.603919 100 金徽酒
99 SH.603999 100 读者传媒
