 code lot_size stock_name
0 SZ.000001 100 平安银行
1 SZ.000002 100 万科A
2 SZ.000006 100 深振业A
3 SZ.000009 100 中国宝安
4 SZ.000012 100 南玻A
5 SZ.000021 100 深科技
6 SZ.000022 100 深赤湾A
7 SZ.000027 100 深圳能源
8 SZ.000028 100 国药一致
9 SZ.000031 100 中粮地产
10 SZ.000039 100 中集集团
11 SZ.000043 100 中航地产
12 SZ.000050 100 深天马A
13 SZ.000059 100 华锦股份
14 SZ.000060 100 中金岭南
15 SZ.000063 100 中兴通讯
16 SZ.000066 100 中国长城
17 SZ.000069 100 华侨城A
18 SZ.000078 100 海王生物
19 SZ.000089 100 深圳机场
20 SZ.000090 100 天健集团
21 SZ.000100 100 TCL集团
22 SZ.000156 100 华数传媒
23 SZ.000157 100 中联重科
24 SZ.000166 100 申万宏源
25 SZ.000333 100 美的集团
26 SZ.000338 100 潍柴动力
27 SZ.000400 100 许继电气
28 SZ.000401 100 冀东水泥
29 SZ.000402 100 金融街
30 SZ.000413 100 东旭光电
31 SZ.000415 100 渤海金控
32 SZ.000417 100 合肥百货
33 SZ.000418 100 小天鹅A
34 SZ.000422 100 湖北宜化
35 SZ.000423 100 东阿阿胶
36 SZ.000425 100 徐工机械
37 SZ.000488 100 晨鸣纸业
38 SZ.000501 100 鄂武商A
39 SZ.000513 100 丽珠集团
40 SZ.000525 100 红太阳
41 SZ.000528 100 柳工
42 SZ.000531 100 穗恒运A
43 SZ.000536 100 华映科技
44 SZ.000538 100 云南白药
45 SZ.000540 100 中天金融
46 SZ.000541 100 佛山照明
47 SZ.000543 100 皖能电力
48 SZ.000559 100 万向钱潮
49 SZ.000568 100 泸州老窖
50 SZ.000572 100 海马汽车
51 SZ.000581 100 威孚高科
52 SZ.000582 100 北部湾港
53 SZ.000587 100 金洲慈航
54 SZ.000596 100 古井贡酒
55 SZ.000598 100 兴蓉环境
56 SZ.000600 100 建投能源
57 SZ.000603 100 盛达矿业
58 SZ.000612 100 焦作万方
59 SZ.000617 100 中油资本
60 SZ.000620 100 新华联
61 SZ.000623 100 吉林敖东
62 SZ.000625 100 长安汽车
63 SZ.000626 100 远大控股
64 SZ.000627 100 天茂集团
65 SZ.000630 100 铜陵有色
66 SZ.000651 100 格力电器
67 SZ.000652 100 泰达股份
68 SZ.000656 100 金科股份
69 SZ.000666 100 经纬纺机
70 SZ.000671 100 阳光城
71 SZ.000683 100 远兴能源
72 SZ.000685 100 中山公用
73 SZ.000686 100 东北证券
74 SZ.000690 100 宝新能源
75 SZ.000698 100 沈阳化工
76 SZ.000701 100 厦门信达
77 SZ.000703 100 恒逸石化
78 SZ.000709 100 河钢股份
79 SZ.000718 100 苏宁环球
80 SZ.000719 100 大地传媒
81 SZ.000725 100 京东方A
82 SZ.000726 100 鲁泰A
83 SZ.000728 100 国元证券
84 SZ.000729 100 燕京啤酒
85 SZ.000732 100 泰禾集团
86 SZ.000750 100 国海证券
87 SZ.000758 100 中色股份
88 SZ.000761 100 本钢板材
89 SZ.000768 100 中航飞机
90 SZ.000776 100 广发证券
91 SZ.000778 100 新兴铸管
92 SZ.000783 100 长江证券
93 SZ.000786 100 北新建材
94 SZ.000789 100 万年青
95 SZ.000792 100 盐湖股份
96 SZ.000793 100 华闻传媒
97 SZ.000800 100 一汽轿车
98 SZ.000807 100 云铝股份
99 SZ.000825 100 太钢不锈
100 SZ.000826 100 启迪桑德
101 SZ.000828 100 东莞控股
102 SZ.000829 100 天音控股
103 SZ.000830 100 鲁西化工
104 SZ.000839 100 中信国安
105 SZ.000858 100 五粮液
106 SZ.000860 100 顺鑫农业
107 SZ.000875 100 吉电股份
108 SZ.000876 100 新希望
109 SZ.000877 100 天山股份
110 SZ.000878 100 云南铜业
111 SZ.000887 100 中鼎股份
112 SZ.000895 100 双汇发展
113 SZ.000898 100 鞍钢股份
114 SZ.000906 100 浙商中拓
115 SZ.000917 100 电广传媒
116 SZ.000921 100 海信科龙
117 SZ.000926 100 福星股份
118 SZ.000937 100 冀中能源
119 SZ.000938 100 紫光股份
120 SZ.000939 100 凯迪生态
121 SZ.000959 100 首钢股份
122 SZ.000960 100 锡业股份
123 SZ.000961 100 中南建设
124 SZ.000963 100 华东医药
125 SZ.000970 100 中科三环
126 SZ.000979 100 中弘股份
127 SZ.000981 100 银亿股份
128 SZ.000983 100 西山煤电
129 SZ.000987 100 越秀金控
130 SZ.000990 100 诚志股份
131 SZ.000999 100 华润三九
132 SZ.001696 100 宗申动力
133 SZ.001979 100 招商蛇口
134 SZ.002001 100 新和成
135 SZ.002004 100 华邦健康
136 SZ.002007 100 华兰生物
137 SZ.002008 100 大族激光
138 SZ.002013 100 中航机电
139 SZ.002024 100 苏宁云商
140 SZ.002027 100 分众传媒
141 SZ.002048 100 宁波华翔
142 SZ.002050 100 三花智控
143 SZ.002051 100 中工国际
144 SZ.002065 100 东华软件
145 SZ.002075 100 沙钢股份
146 SZ.002078 100 太阳纸业
147 SZ.002080 100 中材科技
148 SZ.002081 100 金螳螂
149 SZ.002085 100 万丰奥威
150 SZ.002091 100 江苏国泰
151 SZ.002092 100 中泰化学
152 SZ.002110 100 三钢闽光
153 SZ.002128 100 露天煤业
154 SZ.002142 100 宁波银行
155 SZ.002146 100 荣盛发展
156 SZ.002152 100 广电运通
157 SZ.002157 100 正邦科技
158 SZ.002183 100 怡亚通
159 SZ.002191 100 劲嘉股份
160 SZ.002202 100 金风科技
161 SZ.002203 100 海亮股份
162 SZ.002204 100 大连重工
