 code lot_size stock_name
0 SZ.002001 100 新和成
1 SZ.002002 100 鸿达兴业
2 SZ.002004 100 华邦健康
3 SZ.002011 100 盾安环境
4 SZ.002024 100 苏宁云商
5 SZ.002025 100 航天电器
6 SZ.002027 100 分众传媒
7 SZ.002028 100 思源电气
8 SZ.002032 100 苏泊尔
9 SZ.002038 100 双鹭药业
10 SZ.002048 100 宁波华翔
11 SZ.002050 100 三花智控
12 SZ.002051 100 中工国际
13 SZ.002056 100 横店东磁
14 SZ.002065 100 东华软件
15 SZ.002067 100 景兴纸业
16 SZ.002078 100 太阳纸业
17 SZ.002080 100 中材科技
18 SZ.002081 100 金螳螂
19 SZ.002091 100 江苏国泰
20 SZ.002092 100 中泰化学
21 SZ.002097 100 山河智能
22 SZ.002099 100 海翔药业
23 SZ.002106 100 莱宝高科
24 SZ.002110 100 三钢闽光
25 SZ.002123 100 梦网集团
26 SZ.002128 100 露天煤业
27 SZ.002129 100 中环股份
28 SZ.002142 100 宁波银行
29 SZ.002146 100 荣盛发展
30 SZ.002147 100 新光圆成
31 SZ.002152 100 广电运通
32 SZ.002156 100 通富微电
33 SZ.002157 100 正邦科技
34 SZ.002158 100 汉钟精机
35 SZ.002185 100 华天科技
36 SZ.002191 100 劲嘉股份
37 SZ.002202 100 金风科技
38 SZ.002210 100 飞马国际
39 SZ.002233 100 塔牌集团
40 SZ.002241 100 歌尔股份
41 SZ.002242 100 九阳股份
42 SZ.002244 100 滨江集团
43 SZ.002247 100 帝龙文化
44 SZ.002249 100 大洋电机
45 SZ.002250 100 联化科技
46 SZ.002271 100 东方雨虹
47 SZ.002283 100 天润曲轴
48 SZ.002285 100 世联行
49 SZ.002294 100 信立泰
50 SZ.002299 100 圣农发展
51 SZ.002304 100 洋河股份
52 SZ.002305 100 南国置业
53 SZ.002311 100 海大集团
54 SZ.002317 100 众生药业
55 SZ.002318 100 久立特材
56 SZ.002353 100 杰瑞股份
57 SZ.002372 100 伟星新材
58 SZ.002375 100 亚厦股份
59 SZ.002376 100 新北洋
60 SZ.002385 100 大北农
61 SZ.002396 100 星网锐捷
62 SZ.002399 100 海普瑞
63 SZ.002400 100 省广股份
64 SZ.002408 100 齐翔腾达
65 SZ.002410 100 广联达
66 SZ.002415 100 海康威视
67 SZ.002416 100 爱施德
68 SZ.002419 100 天虹股份
69 SZ.002422 100 科伦药业
70 SZ.002429 100 兆驰股份
71 SZ.002437 100 誉衡药业
72 SZ.002440 100 闰土股份
73 SZ.002444 100 巨星科技
74 SZ.002447 100 壹桥股份
75 SZ.002449 100 国星光电
76 SZ.002463 100 沪电股份
77 SZ.002465 100 海格通信
78 SZ.002470 100 金正大
79 SZ.002477 100 雏鹰农牧
80 SZ.002479 100 富春环保
81 SZ.002482 100 广田集团
82 SZ.002493 100 荣盛石化
83 SZ.002498 100 汉缆股份
84 SZ.002500 100 山西证券
85 SZ.002501 100 利源精制
86 SZ.002502 100 骅威文化
87 SZ.002508 100 老板电器
88 SZ.002563 100 森马服饰
89 SZ.002594 100 比亚迪
90 SZ.002595 100 豪迈科技
91 SZ.002597 100 金禾实业
92 SZ.002601 100 龙蟒佰利
93 SZ.002608 100 江苏国信
94 SZ.002643 100 万润股份
95 SZ.002648 100 卫星石化
96 SZ.002701 100 奥瑞金
97 SZ.002714 100 牧原股份
98 SZ.002736 100 国信证券
99 SZ.002839 100 张家港行
