 code lot_size stock_name
0 SZ.300001 100 特锐德
1 SZ.300002 100 神州泰岳
2 SZ.300003 100 乐普医疗
3 SZ.300009 100 安科生物
4 SZ.300010 100 立思辰
5 SZ.300014 100 亿纬锂能
6 SZ.300015 100 爱尔眼科
7 SZ.300017 100 网宿科技
8 SZ.300020 100 银江股份
9 SZ.300024 100 机器人
10 SZ.300026 100 红日药业
11 SZ.300027 100 华谊兄弟
12 SZ.300033 100 同花顺
13 SZ.300037 100 新宙邦
14 SZ.300038 100 梅泰诺
15 SZ.300053 100 欧比特
16 SZ.300055 100 万邦达
17 SZ.300058 100 蓝色光标
18 SZ.300059 100 东方财富
19 SZ.300068 100 南都电源
20 SZ.300070 100 碧水源
21 SZ.300072 100 三聚环保
22 SZ.300073 100 当升科技
23 SZ.300075 100 数字政通
24 SZ.300077 100 国民技术
25 SZ.300078 100 思创医惠
26 SZ.300083 100 劲胜智能
27 SZ.300085 100 银之杰
28 SZ.300088 100 长信科技
29 SZ.300090 100 盛运环保
30 SZ.300098 100 高新兴
31 SZ.300113 100 顺网科技
32 SZ.300115 100 长盈精密
33 SZ.300116 100 坚瑞沃能
34 SZ.300118 100 东方日升
35 SZ.300122 100 智飞生物
36 SZ.300124 100 汇川技术
37 SZ.300133 100 华策影视
38 SZ.300134 100 大富科技
39 SZ.300136 100 信维通信
40 SZ.300142 100 沃森生物
41 SZ.300144 100 宋城演艺
42 SZ.300145 100 中金环境
43 SZ.300146 100 汤臣倍健
44 SZ.300148 100 天舟文化
45 SZ.300156 100 神雾环保
46 SZ.300159 100 新研股份
47 SZ.300166 100 东方国信
48 SZ.300168 100 万达信息
49 SZ.300170 100 汉得信息
50 SZ.300180 100 华峰超纤
51 SZ.300182 100 捷成股份
52 SZ.300197 100 铁汉生态
53 SZ.300199 100 翰宇药业
54 SZ.300203 100 聚光科技
55 SZ.300207 100 欣旺达
56 SZ.300212 100 易华录
57 SZ.300216 100 千山药机
58 SZ.300222 100 科大智能
59 SZ.300244 100 迪安诊断
60 SZ.300251 100 光线传媒
61 SZ.300253 100 卫宁健康
62 SZ.300257 100 开山股份
63 SZ.300266 100 兴源环境
64 SZ.300271 100 华宇软件
65 SZ.300273 100 和佳股份
66 SZ.300274 100 阳光电源
67 SZ.300284 100 苏交科
68 SZ.300287 100 飞利信
69 SZ.300291 100 华录百纳
70 SZ.300294 100 博雅生物
71 SZ.300296 100 利亚德
72 SZ.300297 100 蓝盾股份
73 SZ.300310 100 宜通世纪
74 SZ.300315 100 掌趣科技
75 SZ.300316 100 晶盛机电
76 SZ.300317 100 珈伟股份
77 SZ.300323 100 华灿光电
78 SZ.300324 100 旋极信息
79 SZ.300347 100 泰格医药
80 SZ.300355 100 蒙草生态
81 SZ.300364 100 中文在线
82 SZ.300367 100 东方网力
83 SZ.300377 100 赢时胜
84 SZ.300383 100 光环新网
85 SZ.300408 100 三环集团
86 SZ.300409 100 道氏技术
87 SZ.300418 100 昆仑万维
88 SZ.300431 100 暴风集团
89 SZ.300433 100 蓝思科技
90 SZ.300450 100 先导智能
91 SZ.300458 100 全志科技
92 SZ.300459 100 金科文化
93 SZ.300463 100 迈克生物
94 SZ.300496 100 中科创达
95 SZ.300498 100 温氏股份
96 SZ.300558 100 贝达药业
97 SZ.300618 100 寒锐钴业
98 SZ.300628 100 亿联网络
99 SZ.300676 100 华大基因
