 code lot_size stock_name
0 SZ.000005 100 世纪星源
1 SZ.000007 100 全新好
2 SZ.000011 100 深物业A
3 SZ.000016 100 深康佳A
4 SZ.000019 100 深深宝A
5 SZ.000022 100 深赤湾A
6 SZ.000025 100 特力A
7 SZ.000029 100 深深房A
8 SZ.000030 100 富奥股份
9 SZ.000035 100 中国天楹
10 SZ.000042 100 中洲控股
11 SZ.000043 100 中航地产
12 SZ.000045 100 深纺织A
13 SZ.000055 100 方大集团
14 SZ.000058 100 深赛格
15 SZ.000065 100 北方国际
16 SZ.000068 100 华控赛格
17 SZ.000070 100 特发信息
18 SZ.000096 100 广聚能源
19 SZ.000099 100 中信海直
20 SZ.000150 100 宜华健康
21 SZ.000151 100 中成股份
22 SZ.000404 100 华意压缩
23 SZ.000407 100 胜利股份
24 SZ.000417 100 合肥百货
25 SZ.000429 100 粤高速A
26 SZ.000498 100 山东路桥
27 SZ.000501 100 鄂武商A
28 SZ.000506 100 中润资源
29 SZ.000510 100 金路集团
30 SZ.000514 100 渝开发
31 SZ.000517 100 荣安地产
32 SZ.000525 100 红太阳
33 SZ.000528 100 柳工
34 SZ.000533 100 万家乐
35 SZ.000536 100 华映科技
36 SZ.000537 100 广宇发展
37 SZ.000541 100 佛山照明
38 SZ.000550 100 江铃汽车
39 SZ.000552 100 靖远煤电
40 SZ.000553 100 沙隆达A
41 SZ.000554 100 泰山石油
42 SZ.000560 100 昆百大A
43 SZ.000561 100 烽火电子
44 SZ.000567 100 海德股份
45 SZ.000571 100 新大洲A
46 SZ.000572 100 海马汽车
47 SZ.000573 100 粤宏远A
48 SZ.000576 100 广东甘化
49 SZ.000582 100 北部湾港
50 SZ.000584 100 哈工智能
51 SZ.000599 100 青岛双星
52 SZ.000601 100 韶能股份
53 SZ.000603 100 盛达矿业
54 SZ.000605 100 渤海股份
55 SZ.000607 100 华媒控股
56 SZ.000616 100 海航投资
57 SZ.000631 100 顺发恒业
58 SZ.000635 100 英力特
59 SZ.000636 100 风华高科
60 SZ.000650 100 仁和药业
61 SZ.000652 100 泰达股份
62 SZ.000657 100 中钨高新
63 SZ.000662 100 天夏智慧
64 SZ.000665 100 湖北广电
65 SZ.000669 100 金鸿控股
66 SZ.000673 100 当代东方
67 SZ.000676 100 智度股份
68 SZ.000681 100 视觉中国
69 SZ.000682 100 东方电子
70 SZ.000683 100 远兴能源
71 SZ.000688 100 建新矿业
72 SZ.000700 100 模塑科技
73 SZ.000701 100 厦门信达
74 SZ.000719 100 大地传媒
75 SZ.000726 100 鲁泰A
76 SZ.000731 100 四川美丰
77 SZ.000733 100 振华科技
78 SZ.000735 100 罗牛山
79 SZ.000739 100 普洛药业
80 SZ.000761 100 本钢板材
81 SZ.000767 100 漳泽电力
82 SZ.000777 100 中核科技
83 SZ.000795 100 英洛华
84 SZ.000796 100 凯撒旅游
85 SZ.000797 100 中国武夷
86 SZ.000810 100 创维数字
87 SZ.000811 100 冰轮环境
88 SZ.000812 100 陕西金叶
89 SZ.000815 100 美利云
90 SZ.000818 100 方大化工
91 SZ.000821 100 京山轻机
92 SZ.000823 100 超声电子
93 SZ.000828 100 东莞控股
94 SZ.000836 100 鑫茂科技
