 code lot_size stock_name
0 SZ.000009 100 中国宝安
1 SZ.000021 100 深科技
2 SZ.000049 100 德赛电池
3 SZ.000050 100 深天马A
4 SZ.000062 100 深圳华强
5 SZ.000099 100 中信海直
6 SZ.000158 100 常山北明
7 SZ.000519 100 中兵红箭
8 SZ.000547 100 航天发展
9 SZ.000592 100 平潭发展
10 SZ.000600 100 建投能源
11 SZ.000636 100 风华高科
12 SZ.000652 100 泰达股份
13 SZ.000680 100 山推股份
14 SZ.000681 100 视觉中国
15 SZ.000758 100 中色股份
16 SZ.000762 100 西藏矿业
17 SZ.000777 100 中核科技
18 SZ.000778 100 新兴铸管
19 SZ.000807 100 云铝股份
20 SZ.000877 100 天山股份
21 SZ.000878 100 云南铜业
22 SZ.000937 100 冀中能源
23 SZ.000960 100 锡业股份
24 SZ.000969 100 安泰科技
25 SZ.000970 100 中科三环
26 SZ.000988 100 华工科技
27 SZ.000997 100 新大陆
28 SZ.001696 100 宗申动力
29 SZ.002011 100 盾安环境
30 SZ.002018 100 华信国际
31 SZ.002030 100 达安基因
32 SZ.002056 100 横店东磁
33 SZ.002063 100 远光软件
34 SZ.002073 100 软控股份
35 SZ.002093 100 国脉科技
36 SZ.002106 100 莱宝高科
37 SZ.002118 100 紫鑫药业
38 SZ.002123 100 梦网集团
39 SZ.002176 100 江特电机
40 SZ.002190 100 成飞集成
41 SZ.002233 100 塔牌集团
42 SZ.002266 100 浙富控股
43 SZ.002268 100 卫士通
44 SZ.002273 100 水晶光电
45 SZ.002276 100 万马股份
46 SZ.002281 100 光迅科技
47 SZ.002285 100 世联行
48 SZ.002308 100 威创股份
49 SZ.002325 100 洪涛股份
50 SZ.002340 100 格林美
51 SZ.002342 100 巨力索具
52 SZ.002368 100 太极股份
53 SZ.002371 100 北方华创
54 SZ.002373 100 千方科技
55 SZ.002392 100 北京利尔
56 SZ.002405 100 四维图新
57 SZ.002407 100 多氟多
58 SZ.002414 100 高德红外
59 SZ.002416 100 爱施德
60 SZ.002428 100 云南锗业
61 SZ.002431 100 棕榈股份
62 SZ.002439 100 启明星辰
63 SZ.002551 100 尚荣医疗
64 SZ.002642 100 荣之联
65 SZ.002657 100 中科金财
66 SZ.002681 100 奋达科技
67 SZ.002709 100 天赐材料
68 SZ.002815 100 崇达技术
69 SZ.002818 100 富森美
70 SZ.300001 100 特锐德
71 SZ.300010 100 立思辰
72 SZ.300039 100 上海凯宝
73 SZ.300055 100 万邦达
74 SZ.300113 100 顺网科技
75 SZ.300116 100 坚瑞沃能
76 SZ.300147 100 香雪制药
77 SZ.300166 100 东方国信
78 SZ.300244 100 迪安诊断
79 SZ.300253 100 卫宁健康
80 SZ.300273 100 和佳股份
81 SZ.300274 100 阳光电源
82 SZ.300287 100 飞利信
83 SZ.300297 100 蓝盾股份
84 SZ.300324 100 旋极信息
85 SZ.300383 100 光环新网
86 SH.600058 100 五矿发展
87 SH.600141 100 兴发集团
88 SH.600151 100 航天机电
89 SH.600155 100 宝硕股份
90 SH.600158 100 中体产业
91 SH.600160 100 巨化股份
92 SH.600171 100 上海贝岭
93 SH.600183 100 生益科技
94 SH.600187 100 国中水务
95 SH.600259 100 广晟有色
96 SH.600260 100 凯乐科技
97 SH.600270 100 外运发展
98 SH.600280 100 中央商场
99 SH.600282 100 南钢股份
100 SH.600289 100 ST信通
101 SH.600292 100 远达环保
102 SH.600316 100 洪都航空
103 SH.600338 100 西藏珠峰
104 SH.600366 100 宁波韵升
105 SH.600392 100 盛和资源
106 SH.600395 100 盘江股份
107 SH.600410 100 华胜天成
108 SH.600416 100 湘电股份
109 SH.600428 100 中远海特
110 SH.600435 100 北方导航
111 SH.600458 100 时代新材
112 SH.600460 100 士兰微
113 SH.600500 100 中化国际
114 SH.600503 100 华丽家族
115 SH.600536 100 中国软件
116 SH.600584 100 长电科技
117 SH.600640 100 号百控股
118 SH.600645 100 中源协和
119 SH.600651 100 飞乐音响
120 SH.600717 100 天津港
121 SH.600757 100 长江传媒
122 SH.600765 100 中航重机
123 SH.600770 100 综艺股份
124 SH.600773 100 西藏城投
125 SH.600776 100 东方通信
126 SH.600787 100 中储股份
127 SH.600801 100 华新水泥
128 SH.600874 100 创业环保
129 SH.600880 100 博瑞传播
130 SH.600884 100 杉杉股份
131 SH.600939 100 重庆建工
132 SH.600970 100 中材国际
133 SH.601001 100 大同煤业
134 SH.601002 100 晋亿实业
135 SH.601020 100 华钰矿业
136 SH.601168 100 西部矿业
137 SH.601200 100 上海环境
138 SH.601233 100 桐昆股份
139 SH.601311 100 骆驼股份
140 SH.601699 100 潞安环能
141 SH.601777 100 力帆股份
142 SH.603019 100 中科曙光
143 SH.603225 100 新凤鸣
144 SH.603369 100 今世缘
145 SH.603528 100 多伦科技
146 SH.603568 100 伟明环保
147 SH.603569 100 长久物流
148 SH.603766 100 隆鑫通用
149 SH.603888 100 新华网
