 code lot_size stock_name
0 SH.600010 100 包钢股份
1 SH.600019 100 宝钢股份
2 SH.600022 100 山东钢铁
3 SH.600026 100 中远海能
4 SH.600031 100 三一重工
5 SH.600038 100 中直股份
6 SH.600039 100 四川路桥
7 SH.600068 100 葛洲坝
8 SH.600072 100 中船科技
9 SH.600089 100 特变电工
10 SH.600096 100 云天化
11 SH.600100 100 同方股份
12 SH.600110 100 诺德股份
13 SH.600118 100 中国卫星
14 SH.600143 100 金发科技
15 SH.600151 100 航天机电
16 SH.600160 100 巨化股份
17 SH.600169 100 太原重工
18 SH.600170 100 上海建工
19 SH.600171 100 上海贝岭
20 SH.600175 100 美都能源
21 SH.600176 100 中国巨石
22 SH.600183 100 生益科技
23 SH.600200 100 江苏吴中
24 SH.600210 100 紫江企业
25 SH.600230 100 沧州大化
26 SH.600260 100 凯乐科技
27 SH.600271 100 航天信息
28 SH.600277 100 亿利洁能
29 SH.600282 100 南钢股份
30 SH.600284 100 浦东建设
31 SH.600288 100 大恒科技
32 SH.600292 100 远达环保
33 SH.600307 100 酒钢宏兴
34 SH.600309 100 万华化学
35 SH.600312 100 平高电气
36 SH.600316 100 洪都航空
37 SH.600320 100 振华重工
38 SH.600321 100 正源股份
39 SH.600323 100 瀚蓝环境
40 SH.600330 100 天通股份
41 SH.600343 100 航天动力
42 SH.600352 100 浙江龙盛
43 SH.600363 100 联创光电
44 SH.600372 100 中航电子
45 SH.600388 100 龙净环保
46 SH.600391 100 航发科技
47 SH.600399 100 抚顺特钢
48 SH.600406 100 国电南瑞
49 SH.600409 100 三友化工
50 SH.600416 100 湘电股份
51 SH.600426 100 华鲁恒升
52 SH.600428 100 中远海特
53 SH.600435 100 北方导航
54 SH.600458 100 时代新材
55 SH.600460 100 士兰微
56 SH.600477 100 杭萧钢构
57 SH.600478 100 科力远
58 SH.600481 100 双良节能
59 SH.600482 100 中国动力
60 SH.600485 100 信威集团
61 SH.600486 100 扬农化工
62 SH.600487 100 亨通光电
63 SH.600495 100 晋西车轴
64 SH.600498 100 烽火通信
65 SH.600499 100 科达洁能
66 SH.600500 100 中化国际
67 SH.600501 100 航天晨光
68 SH.600502 100 安徽水利
69 SH.600507 100 方大特钢
70 SH.600517 100 置信电气
71 SH.600522 100 中天科技
72 SH.600525 100 长园集团
73 SH.600528 100 中铁工业
74 SH.600550 100 保变电气
75 SH.600562 100 国睿科技
76 SH.600563 100 法拉电子
77 SH.600567 100 山鹰纸业
78 SH.600580 100 卧龙电气
79 SH.600582 100 天地科技
80 SH.600584 100 长电科技
81 SH.600585 100 海螺水泥
82 SH.600596 100 新安股份
83 SH.600623 100 华谊集团
84 SH.600651 100 飞乐音响
85 SH.600660 100 福耀玻璃
86 SH.600666 100 奥瑞德
87 SH.600667 100 太极实业
88 SH.600677 100 航天通信
89 SH.600685 100 中船防务
90 SH.600699 100 均胜电子
91 SH.600703 100 三安光电
92 SH.600741 100 华域汽车
93 SH.600745 100 闻泰科技
94 SH.600751 100 天海投资
95 SH.600765 100 中航重机
96 SH.600782 100 新钢股份
97 SH.600783 100 鲁信创投
98 SH.600803 100 新奥股份
99 SH.600808 100 马钢股份
100 SH.600820 100 隧道股份
101 SH.600835 100 上海机电
102 SH.600846 100 同济科技
103 SH.600855 100 航天长峰
104 SH.600862 100 中航高科
105 SH.600874 100 创业环保
106 SH.600875 100 东方电气
107 SH.600879 100 航天电子
108 SH.600881 100 亚泰集团
109 SH.600884 100 杉杉股份
110 SH.600893 100 航发动力
