 code lot_size stock_name
0 SH.600000 100 浦发银行
1 SH.600009 100 上海机场
2 SH.600018 100 上港集团
3 SH.600019 100 宝钢股份
4 SH.600021 100 上海电力
5 SH.600050 100 中国联通
6 SH.600061 100 国投资本
7 SH.600094 100 大名城
8 SH.600104 100 上汽集团
9 SH.600115 100 东方航空
10 SH.600170 100 上海建工
11 SH.600196 100 复星医药
12 SH.600315 100 上海家化
13 SH.600500 100 中化国际
14 SH.600597 100 光明乳业
15 SH.600606 100 绿地控股
16 SH.600623 100 华谊集团
17 SH.600635 100 大众公用
18 SH.600637 100 东方明珠
19 SH.600642 100 申能股份
20 SH.600643 100 爱建集团
21 SH.600649 100 城投控股
22 SH.600663 100 陆家嘴
23 SH.600688 100 上海石化
24 SH.600741 100 华域汽车
25 SH.600754 100 锦江股份
26 SH.600816 100 安信信托
27 SH.600820 100 隧道股份
28 SH.600823 100 世茂股份
29 SH.600827 100 百联股份
30 SH.600835 100 上海机电
31 SH.600837 100 海通证券
32 SH.600848 100 上海临港
33 SH.600895 100 张江高科
34 SH.600958 100 东方证券
35 SH.601021 100 春秋航空
36 SH.601200 100 上海环境
37 SH.601211 100 国泰君安
38 SH.601229 100 上海银行
39 SH.601231 100 环旭电子
40 SH.601328 100 交通银行
41 SH.601601 100 中国太保
42 SH.601607 100 上海医药
43 SH.601727 100 上海电气
44 SH.601788 100 光大证券
45 SH.601866 100 中远海发
46 SH.601872 100 招商轮船
47 SH.603515 100 欧普照明
48 SH.603868 100 飞科电器
49 SH.603885 100 吉祥航空
