 code lot_size stock_name
0 SH.600004 100 白云机场
1 SH.600006 100 东风汽车
2 SH.600007 100 中国国贸
3 SH.600020 100 中原高速
4 SH.600026 100 中远海能
5 SH.600027 100 华电国际
6 SH.600054 100 黄山旅游
7 SH.600056 100 中国医药
8 SH.600062 100 华润双鹤
9 SH.600073 100 上海梅林
10 SH.600077 100 宋都股份
11 SH.600122 100 宏图高科
12 SH.600138 100 中青旅
13 SH.600166 100 福田汽车
14 SH.600201 100 生物股份
15 SH.600210 100 紫江企业
16 SH.600216 100 浙江医药
17 SH.600236 100 桂冠电力
18 SH.600261 100 阳光照明
19 SH.600267 100 海正药业
20 SH.600269 100 赣粤高速
21 SH.600270 100 外运发展
22 SH.600273 100 嘉化能源
23 SH.600285 100 羚锐制药
24 SH.600299 100 安迪苏
25 SH.600305 100 恒顺醋业
26 SH.600312 100 平高电气
27 SH.600323 100 瀚蓝环境
28 SH.600329 100 中新药业
29 SH.600350 100 山东高速
30 SH.600352 100 浙江龙盛
31 SH.600377 100 宁沪高速
32 SH.600398 100 海澜之家
33 SH.600422 100 昆药集团
34 SH.600439 100 瑞贝卡
35 SH.600483 100 福能股份
36 SH.600511 100 国药股份
37 SH.600517 100 置信电气
38 SH.600548 100 深高速
39 SH.600557 100 康缘药业
40 SH.600572 100 康恩贝
41 SH.600578 100 京能电力
42 SH.600580 100 卧龙电气
43 SH.600583 100 海油工程
44 SH.600594 100 益佰制药
45 SH.600597 100 光明乳业
46 SH.600600 100 青岛啤酒
47 SH.600611 100 大众交通
48 SH.600612 100 老凤祥
49 SH.600635 100 大众公用
50 SH.600642 100 申能股份
51 SH.600648 100 外高桥
52 SH.600664 100 哈药股份
53 SH.600674 100 川投能源
54 SH.600682 100 南京新百
55 SH.600694 100 大商股份
56 SH.600697 100 欧亚集团
57 SH.600708 100 光明地产
58 SH.600748 100 上实发展
59 SH.600750 100 江中药业
60 SH.600754 100 锦江股份
61 SH.600757 100 长江传媒
62 SH.600811 100 东方集团
63 SH.600823 100 世茂股份
64 SH.600829 100 人民同泰
65 SH.600835 100 上海机电
66 SH.600850 100 华东电脑
67 SH.600856 100 中天能源
68 SH.600863 100 内蒙华电
69 SH.600864 100 哈投股份
70 SH.600867 100 通化东宝
71 SH.600885 100 宏发股份
72 SH.600894 100 广日股份
73 SH.600897 100 厦门空港
74 SH.600978 100 宜华生活
75 SH.600981 100 汇鸿集团
76 SH.600987 100 航民股份
77 SH.600998 100 九州通
78 SH.601021 100 春秋航空
79 SH.601058 100 赛轮金宇
80 SH.601098 100 中南传媒
81 SH.601139 100 深圳燃气
82 SH.601158 100 重庆水务
83 SH.601199 100 江南水务
84 SH.601222 100 林洋能源
85 SH.601238 100 广汽集团
86 SH.601368 100 绿城水务
87 SH.601515 100 东风股份
88 SH.601567 100 三星医疗
89 SH.601877 100 正泰电器
90 SH.603077 100 和邦生物
91 SH.603168 100 莎普爱思
92 SH.603188 100 亚邦股份
93 SH.603567 100 珍宝岛
94 SH.603599 100 广信股份
95 SH.603766 100 隆鑫通用
96 SH.603883 100 老百姓
97 SH.603885 100 吉祥航空
98 SH.603899 100 晨光文具
99 SH.603939 100 益丰药房
