 code lot_size stock_name
0 SZ.000001 100 平安银行
1 SZ.000069 100 华侨城A
2 SZ.000156 100 华数传媒
3 SZ.000166 100 申万宏源
4 SZ.000415 100 渤海金控
5 SZ.000423 100 东阿阿胶
6 SZ.000503 100 海虹控股
7 SZ.000538 100 云南白药
8 SZ.000568 100 泸州老窖
9 SZ.000617 100 中油资本
10 SZ.000826 100 启迪桑德
11 SZ.000839 100 中信国安
12 SZ.000858 100 五粮液
13 SZ.000876 100 新希望
14 SZ.000895 100 双汇发展
15 SZ.000963 100 华东医药
16 SZ.000999 100 华润三九
17 SZ.002007 100 华兰生物
18 SZ.002024 100 苏宁云商
19 SZ.002027 100 分众传媒
20 SZ.002044 100 美年健康
21 SZ.002065 100 东华软件
22 SZ.002120 100 韵达股份
23 SZ.002153 100 石基信息
24 SZ.002230 100 科大讯飞
25 SZ.002252 100 上海莱士
26 SZ.002292 100 奥飞娱乐
27 SZ.002294 100 信立泰
28 SZ.002304 100 洋河股份
29 SZ.002352 100 顺丰控股
30 SZ.002385 100 大北农
31 SZ.002411 100 必康股份
32 SZ.002424 100 贵州百灵
33 SZ.002468 100 申通快递
34 SZ.002555 100 三七互娱
35 SZ.002558 100 巨人网络
36 SZ.002624 100 完美世界
37 SZ.002739 100 万达电影
38 SZ.300015 100 爱尔眼科
39 SZ.300017 100 网宿科技
40 SZ.300027 100 华谊兄弟
41 SZ.300059 100 东方财富
42 SZ.300070 100 碧水源
43 SZ.300122 100 智飞生物
44 SZ.300144 100 宋城演艺
45 SZ.300182 100 捷成股份
46 SZ.300251 100 光线传媒
47 SZ.300266 100 兴源环境
48 SZ.300418 100 昆仑万维
49 SZ.300676 100 华大基因
50 SH.600000 100 浦发银行
51 SH.600016 100 民生银行
52 SH.600030 100 中信证券
53 SH.600036 100 招商银行
54 SH.600050 100 中国联通
55 SH.600085 100 同仁堂
56 SH.600196 100 复星医药
57 SH.600233 100 圆通速递
58 SH.600276 100 恒瑞医药
59 SH.600297 100 广汇汽车
60 SH.600332 100 白云山
61 SH.600373 100 中文传媒
62 SH.600398 100 海澜之家
63 SH.600406 100 国电南瑞
64 SH.600415 100 小商品城
65 SH.600436 100 片仔癀
66 SH.600518 100 康美药业
67 SH.600519 100 贵州茅台
68 SH.600535 100 天士力
69 SH.600588 100 用友网络
70 SH.600637 100 东方明珠
71 SH.600715 100 文投控股
72 SH.600804 100 鹏博士
73 SH.600809 100 山西汾酒
74 SH.600867 100 通化东宝
75 SH.600887 100 伊利股份
76 SH.600959 100 江苏有线
77 SH.600977 100 中国电影
78 SH.601098 100 中南传媒
79 SH.601166 100 兴业银行
80 SH.601169 100 北京银行
81 SH.601211 100 国泰君安
82 SH.601229 100 上海银行
83 SH.601288 100 农业银行
84 SH.601318 100 中国平安
85 SH.601328 100 交通银行
86 SH.601398 100 工商银行
87 SH.601601 100 中国太保
88 SH.601607 100 上海医药
89 SH.601628 100 中国人寿
90 SH.601718 100 际华集团
91 SH.601801 100 皖新传媒
92 SH.601818 100 光大银行
93 SH.601888 100 中国国旅
94 SH.601928 100 凤凰传媒
95 SH.601933 100 永辉超市
96 SH.601988 100 中国银行
97 SH.601998 100 中信银行
98 SH.603288 100 海天味业
99 SH.603858 100 步长制药
