 code lot_size stock_name
0 SH.600000 100 浦发银行
1 SH.600010 100 包钢股份
2 SH.600015 100 华夏银行
3 SH.600016 100 民生银行
4 SH.600019 100 宝钢股份
5 SH.600028 100 中国石化
6 SH.600029 100 南方航空
7 SH.600030 100 中信证券
8 SH.600031 100 三一重工
9 SH.600036 100 招商银行
10 SH.600048 100 保利地产
11 SH.600050 100 中国联通
12 SH.600068 100 葛洲坝
13 SH.600100 100 同方股份
14 SH.600104 100 上汽集团
15 SH.600109 100 国金证券
16 SH.600111 100 北方稀土
17 SH.600115 100 东方航空
18 SH.600118 100 中国卫星
19 SH.600153 100 建发股份
20 SH.600221 100 海航控股
21 SH.600276 100 恒瑞医药
22 SH.600309 100 万华化学
23 SH.600340 100 华夏幸福
24 SH.600362 100 江西铜业
25 SH.600383 100 金地集团
26 SH.600485 100 信威集团
27 SH.600489 100 中金黄金
28 SH.600497 100 驰宏锌锗
29 SH.600516 100 方大炭素
30 SH.600518 100 康美药业
31 SH.600519 100 贵州茅台
32 SH.600547 100 山东黄金
33 SH.600570 100 恒生电子
34 SH.600585 100 海螺水泥
35 SH.600606 100 绿地控股
36 SH.600690 100 青岛海尔
37 SH.600703 100 三安光电
38 SH.600705 100 中航资本
39 SH.600795 100 国电电力
40 SH.600837 100 海通证券
41 SH.600886 100 国投电力
42 SH.600887 100 伊利股份
43 SH.600893 100 航发动力
44 SH.600900 100 长江电力
45 SH.600909 100 华安证券
46 SH.600919 100 江苏银行
47 SH.600926 100 杭州银行
48 SH.600958 100 东方证券
49 SH.600999 100 招商证券
50 SH.601006 100 大秦铁路
51 SH.601009 100 南京银行
52 SH.601088 100 中国神华
53 SH.601099 100 太平洋
54 SH.601111 100 中国国航
55 SH.601166 100 兴业银行
56 SH.601169 100 北京银行
57 SH.601186 100 中国铁建
58 SH.601198 100 东兴证券
59 SH.601211 100 国泰君安
60 SH.601212 100 白银有色
61 SH.601225 100 陕西煤业
62 SH.601228 100 广州港
63 SH.601229 100 上海银行
64 SH.601288 100 农业银行
65 SH.601318 100 中国平安
66 SH.601328 100 交通银行
67 SH.601336 100 新华保险
68 SH.601375 100 中原证券
69 SH.601377 100 兴业证券
70 SH.601390 100 中国中铁
71 SH.601398 100 工商银行
72 SH.601555 100 东吴证券
73 SH.601600 100 中国铝业
74 SH.601601 100 中国太保
75 SH.601611 100 中国核建
76 SH.601618 100 中国中冶
77 SH.601628 100 中国人寿
78 SH.601668 100 中国建筑
79 SH.601669 100 中国电建
80 SH.601688 100 华泰证券
81 SH.601718 100 际华集团
82 SH.601766 100 中国中车
83 SH.601788 100 光大证券
84 SH.601800 100 中国交建
85 SH.601818 100 光大银行
86 SH.601857 100 中国石油
87 SH.601878 100 浙商证券
88 SH.601881 100 中国银河
89 SH.601899 100 紫金矿业
90 SH.601901 100 方正证券
91 SH.601939 100 建设银行
92 SH.601985 100 中国核电
93 SH.601988 100 中国银行
94 SH.601989 100 中国重工
95 SH.601992 100 金隅股份
96 SH.601997 100 贵阳银行
97 SH.601998 100 中信银行
98 SH.603799 100 华友钴业
99 SH.603993 100 洛阳钼业
