 code lot_size stock_name
0 SZ.000019 100 深深宝A
1 SZ.000523 100 广州浪奇
2 SZ.000529 100 广弘控股
3 SZ.000568 100 泸州老窖
4 SZ.000596 100 古井贡酒
5 SZ.000639 100 西王食品
6 SZ.000716 100 黑芝麻
7 SZ.000729 100 燕京啤酒
8 SZ.000735 100 罗牛山
9 SZ.000759 100 中百集团
10 SZ.000799 100 酒鬼酒
11 SZ.000848 100 承德露露
12 SZ.000858 100 五粮液
13 SZ.000860 100 顺鑫农业
14 SZ.000869 100 张裕A
15 SZ.000876 100 新希望
16 SZ.000893 100 东凌国际
17 SZ.000895 100 双汇发展
18 SZ.000911 100 南宁糖业
19 SZ.000930 100 中粮生化
20 SZ.000998 100 隆平高科
21 SZ.002041 100 登海种业
22 SZ.002053 100 云南能投
23 SZ.002086 100 东方海洋
24 SZ.002094 100 青岛金王
25 SZ.002124 100 天邦股份
26 SZ.002157 100 正邦科技
27 SZ.002216 100 三全食品
28 SZ.002220 100 天宝食品
29 SZ.002234 100 民和股份
30 SZ.002286 100 保龄宝
31 SZ.002299 100 圣农发展
32 SZ.002304 100 洋河股份
33 SZ.002311 100 海大集团
34 SZ.002321 100 华英农业
35 SZ.002329 100 皇氏集团
36 SZ.002330 100 得利斯
37 SZ.002385 100 大北农
38 SZ.002387 100 黑牛食品
39 SZ.002458 100 益生股份
40 SZ.002461 100 珠江啤酒
41 SZ.002477 100 雏鹰农牧
42 SZ.002481 100 双塔食品
43 SZ.002495 100 佳隆股份
44 SZ.002505 100 大康农业
45 SZ.002507 100 涪陵榨菜
46 SZ.002511 100 中顺洁柔
47 SZ.002515 100 金字火腿
48 SZ.002548 100 金新农
49 SZ.002567 100 唐人神
50 SZ.002568 100 百润股份
51 SZ.002582 100 好想你
52 SZ.002604 100 龙力生物
53 SZ.002646 100 青青稞酒
54 SZ.002650 100 加加食品
55 SZ.002661 100 克明面业
56 SZ.002695 100 煌上煌
57 SZ.002697 100 红旗连锁
58 SZ.002702 100 海欣食品
59 SZ.002714 100 牧原股份
60 SZ.002719 100 麦趣尔
61 SZ.002726 100 龙大肉食
62 SZ.002732 100 燕塘乳业
63 SZ.002746 100 仙坛股份
64 SZ.002770 100 科迪乳业
65 SZ.002772 100 众兴菌业
66 SZ.002820 100 桂发祥
67 SZ.002840 100 华统股份
68 SZ.002847 100 盐津铺子
69 SZ.002852 100 道道全
70 SZ.300094 100 国联水产
71 SZ.300146 100 汤臣倍健
72 SZ.300149 100 量子高科
73 SZ.300175 100 朗源股份
74 SZ.300189 100 神农基因
75 SZ.300498 100 温氏股份
76 SZ.300511 100 雪榕生物
77 SH.600059 100 古越龙山
78 SH.600073 100 上海梅林
79 SH.600084 100 中葡股份
80 SH.600108 100 亚盛集团
81 SH.600127 100 金健米业
82 SH.600132 100 重庆啤酒
83 SH.600186 100 莲花健康
84 SH.600191 100 华资实业
85 SH.600197 100 伊力特
86 SH.600199 100 金种子酒
87 SH.600249 100 两面针
88 SH.600251 100 冠农股份
89 SH.600257 100 大湖股份
90 SH.600298 100 安琪酵母
91 SH.600300 100 维维股份
92 SH.600305 100 恒顺醋业
93 SH.600315 100 上海家化
94 SH.600354 100 敦煌种业
95 SH.600361 100 华联综超
96 SH.600365 100 通葡股份
97 SH.600381 100 青海春天
98 SH.600438 100 通威股份
99 SH.600439 100 瑞贝卡
100 SH.600467 100 好当家
101 SH.600519 100 贵州茅台
102 SH.600559 100 老白干酒
103 SH.600597 100 光明乳业
104 SH.600598 100 北大荒
105 SH.600600 100 青岛啤酒
106 SH.600616 100 金枫酒业
107 SH.600702 100 沱牌舍得
108 SH.600735 100 新华锦
109 SH.600737 100 中粮糖业
110 SH.600779 100 水井坊
111 SH.600809 100 山西汾酒
112 SH.600811 100 东方集团
113 SH.600827 100 百联股份
114 SH.600872 100 中炬高新
115 SH.600873 100 梅花生物
116 SH.600887 100 伊利股份
117 SH.600962 100 国投中鲁
118 SH.600965 100 福成股份
119 SH.600975 100 新五丰
120 SH.601116 100 三江购物
121 SH.601933 100 永辉超市
122 SH.601952 100 苏垦农发
123 SH.603027 100 千禾味业
124 SH.603043 100 广州酒家
125 SH.603198 100 迎驾贡酒
126 SH.603288 100 海天味业
127 SH.603336 100 宏辉果蔬
128 SH.603345 100 安井食品
129 SH.603369 100 今世缘
130 SH.603517 100 绝味食品
131 SH.603589 100 口子窖
132 SH.603609 100 禾丰牧业
133 SH.603630 100 拉芳家化
134 SH.603668 100 天马科技
135 SH.603696 100 安记食品
136 SH.603708 100 家家悦
137 SH.603777 100 来伊份
138 SH.603779 100 威龙股份
139 SH.603886 100 元祖股份
140 SH.603919 100 金徽酒
