 code lot_size stock_name
0 SZ.002001 100 新和成
1 SZ.002002 100 鸿达兴业
2 SZ.002004 100 华邦健康
3 SZ.002005 100 德豪润达
4 SZ.002007 100 华兰生物
5 SZ.002008 100 大族激光
6 SZ.002010 100 传化智联
7 SZ.002011 100 盾安环境
8 SZ.002012 100 凯恩股份
9 SZ.002013 100 中航机电
10 SZ.002016 100 世荣兆业
11 SZ.002018 100 华信国际
12 SZ.002019 100 亿帆医药
13 SZ.002020 100 京新药业
14 SZ.002021 100 中捷资源
15 SZ.002022 100 科华生物
16 SZ.002023 100 海特高新
17 SZ.002024 100 苏宁云商
18 SZ.002025 100 航天电器
19 SZ.002027 100 分众传媒
20 SZ.002028 100 思源电气
21 SZ.002029 100 七匹狼
22 SZ.002030 100 达安基因
23 SZ.002031 100 巨轮智能
24 SZ.002032 100 苏泊尔
25 SZ.002033 100 丽江旅游
26 SZ.002035 100 华帝股份
27 SZ.002036 100 联创电子
28 SZ.002037 100 久联发展
29 SZ.002038 100 双鹭药业
30 SZ.002041 100 登海种业
31 SZ.002042 100 华孚时尚
32 SZ.002043 100 兔宝宝
33 SZ.002044 100 美年健康
34 SZ.002045 100 国光电器
35 SZ.002047 100 宝鹰股份
36 SZ.002048 100 宁波华翔
37 SZ.002049 100 紫光国芯
38 SZ.002050 100 三花智控
39 SZ.002051 100 中工国际
40 SZ.002052 100 同洲电子
41 SZ.002053 100 云南能投
42 SZ.002055 100 得润电子
43 SZ.002056 100 横店东磁
44 SZ.002059 100 云南旅游
45 SZ.002060 100 粤水电
46 SZ.002062 100 宏润建设
47 SZ.002063 100 远光软件
48 SZ.002064 100 华峰氨纶
49 SZ.002065 100 东华软件
50 SZ.002067 100 景兴纸业
51 SZ.002068 100 黑猫股份
52 SZ.002069 100 獐子岛
53 SZ.002071 100 长城影视
54 SZ.002073 100 软控股份
55 SZ.002074 100 国轩高科
56 SZ.002075 100 沙钢股份
57 SZ.002078 100 太阳纸业
58 SZ.002079 100 苏州固锝
59 SZ.002080 100 中材科技
60 SZ.002081 100 金螳螂
61 SZ.002083 100 孚日股份
62 SZ.002085 100 万丰奥威
63 SZ.002086 100 东方海洋
64 SZ.002089 100 新海宜
65 SZ.002091 100 江苏国泰
66 SZ.002092 100 中泰化学
67 SZ.002093 100 国脉科技
68 SZ.002094 100 青岛金王
69 SZ.002095 100 生意宝
70 SZ.002097 100 山河智能
71 SZ.002099 100 海翔药业
72 SZ.002102 100 冠福股份
73 SZ.002104 100 恒宝股份
74 SZ.002106 100 莱宝高科
75 SZ.002108 100 沧州明珠
76 SZ.002110 100 三钢闽光
77 SZ.002111 100 威海广泰
78 SZ.002113 100 天润数娱
79 SZ.002114 100 罗平锌电
80 SZ.002115 100 三维通信
81 SZ.002116 100 中国海诚
82 SZ.002117 100 东港股份
83 SZ.002118 100 紫鑫药业
84 SZ.002120 100 韵达股份
85 SZ.002121 100 科陆电子
86 SZ.002122 100 天马股份
87 SZ.002123 100 梦网集团
88 SZ.002124 100 天邦股份
89 SZ.002126 100 银轮股份
90 SZ.002127 100 南极电商
