 code lot_size stock_name
0 SZ.000004 100 国农科技
1 SZ.000005 100 世纪星源
2 SZ.000007 100 全新好
3 SZ.000009 100 中国宝安
4 SZ.000010 100 美丽生态
5 SZ.000012 100 南玻A
6 SZ.000017 100 深中华A
7 SZ.000018 100 神州长城
8 SZ.000020 100 深华发A
9 SZ.000023 100 深天地A
10 SZ.000034 100 神州数码
11 SZ.000035 100 中国天楹
12 SZ.000038 100 深大通
13 SZ.000040 100 东旭蓝天
14 SZ.000042 100 中洲控股
15 SZ.000046 100 泛海控股
16 SZ.000048 100 康达尔
17 SZ.000055 100 方大集团
18 SZ.000056 100 皇庭国际
19 SZ.000062 100 深圳华强
20 SZ.000063 100 中兴通讯
21 SZ.000068 100 华控赛格
22 SZ.000078 100 海王生物
23 SZ.000150 100 宜华健康
24 SZ.000153 100 丰原药业
25 SZ.000159 100 国际实业
26 SZ.000333 100 美的集团
27 SZ.000403 100 ST生化
28 SZ.000407 100 胜利股份
29 SZ.000408 100 藏格控股
30 SZ.000413 100 东旭光电
31 SZ.000416 100 民生控股
32 SZ.000418 100 小天鹅A
33 SZ.000426 100 兴业矿业
34 SZ.000502 100 绿景控股
35 SZ.000503 100 海虹控股
36 SZ.000506 100 中润资源
37 SZ.000509 100 华塑控股
38 SZ.000510 100 金路集团
39 SZ.000513 100 丽珠集团
40 SZ.000516 100 国际医学
41 SZ.000517 100 荣安地产
42 SZ.000520 100 长航凤凰
43 SZ.000525 100 红太阳
44 SZ.000533 100 万家乐
45 SZ.000534 100 万泽股份
46 SZ.000540 100 中天金融
47 SZ.000545 100 金浦钛业
48 SZ.000546 100 金圆股份
49 SZ.000555 100 神州信息
50 SZ.000558 100 莱茵体育
51 SZ.000559 100 万向钱潮
52 SZ.000560 100 昆百大A
53 SZ.000566 100 海南海药
54 SZ.000567 100 海德股份
55 SZ.000571 100 新大洲A
56 SZ.000572 100 海马汽车
57 SZ.000573 100 粤宏远A
58 SZ.000576 100 广东甘化
59 SZ.000584 100 哈工智能
60 SZ.000586 100 汇源通信
61 SZ.000587 100 金洲慈航
62 SZ.000592 100 平潭发展
63 SZ.000593 100 大通燃气
64 SZ.000595 100 *ST宝实
65 SZ.000603 100 盛达矿业
66 SZ.000606 100 神州易桥
67 SZ.000609 100 绵石投资
68 SZ.000611 100 天首发展
69 SZ.000612 100 焦作万方
70 SZ.000613 100 *ST东海A
71 SZ.000615 100 京汉股份
72 SZ.000620 100 新华联
73 SZ.000622 100 恒立实业
74 SZ.000623 100 吉林敖东
75 SZ.000626 100 远大控股
76 SZ.000627 100 天茂集团
77 SZ.000631 100 顺发恒业
78 SZ.000633 100 合金投资
79 SZ.000637 100 茂化实华
80 SZ.000638 100 万方发展
81 SZ.000639 100 西王食品
82 SZ.000650 100 仁和药业
83 SZ.000656 100 金科股份
84 SZ.000659 100 *ST中富
85 SZ.000662 100 天夏智慧
86 SZ.000667 100 美好置业
87 SZ.000668 100 荣丰控股
88 SZ.000669 100 金鸿控股
89 SZ.000670 100 盈方微
90 SZ.000671 100 阳光城
91 SZ.000672 100 上峰水泥
92 SZ.000673 100 当代东方
93 SZ.000676 100 智度股份
94 SZ.000677 100 恒天海龙
95 SZ.000679 100 大连友谊
96 SZ.000681 100 视觉中国
97 SZ.000683 100 远兴能源
98 SZ.000687 100 华讯方舟
99 SZ.000688 100 建新矿业
100 SZ.000690 100 宝新能源
101 SZ.000691 100 亚太实业
102 SZ.000693 100 *ST华泽
103 SZ.000697 100 炼石有色
104 SZ.000700 100 模塑科技
105 SZ.000703 100 恒逸石化
106 SZ.000710 100 贝瑞基因
107 SZ.000711 100 京蓝科技
108 SZ.000712 100 锦龙股份
109 SZ.000716 100 黑芝麻
110 SZ.000718 100 苏宁环球
111 SZ.000723 100 美锦能源
112 SZ.000726 100 鲁泰A
113 SZ.000732 100 泰禾集团
114 SZ.000735 100 罗牛山
115 SZ.000760 100 斯太尔
116 SZ.000766 100 通化金马
117 SZ.000782 100 美达股份
118 SZ.000790 100 泰合健康
119 SZ.000802 100 北京文化
120 SZ.000803 100 *ST金宇
121 SZ.000806 100 银河生物
122 SZ.000810 100 创维数字
123 SZ.000812 100 陕西金叶
124 SZ.000813 100 德展健康
125 SZ.000816 100 智慧农业
126 SZ.000818 100 方大化工
127 SZ.000820 100 神雾节能
128 SZ.000821 100 京山轻机
129 SZ.000835 100 长城动漫
130 SZ.000836 100 鑫茂科技
131 SZ.000838 100 财信发展
132 SZ.000848 100 承德露露
133 SZ.000861 100 海印股份
134 SZ.000863 100 三湘印象
135 SZ.000876 100 新希望
136 SZ.000887 100 中鼎股份
137 SZ.000889 100 茂业通信
138 SZ.000890 100 法尔胜
139 SZ.000892 100 欢瑞世纪
140 SZ.000893 100 东凌国际
141 SZ.000902 100 新洋丰
142 SZ.000908 100 景峰医药
143 SZ.000910 100 大亚圣象
144 SZ.000913 100 钱江摩托
145 SZ.000918 100 嘉凯城
146 SZ.000929 100 兰州黄河
147 SZ.000931 100 中关村
148 SZ.000935 100 四川双马
149 SZ.000939 100 凯迪生态
150 SZ.000953 100 *ST河化
151 SZ.000955 100 欣龙控股
152 SZ.000961 100 中南建设
153 SZ.000963 100 华东医药
154 SZ.000967 100 盈峰环境
155 SZ.000971 100 高升控股
156 SZ.000975 100 银泰资源
157 SZ.000976 100 华铁股份
158 SZ.000979 100 中弘股份
159 SZ.000980 100 众泰汽车
160 SZ.000981 100 银亿股份
161 SZ.000982 100 *ST中绒
162 SZ.000989 100 九芝堂
163 SZ.000995 100 皇台酒业
164 SZ.000996 100 中国中期
165 SZ.000997 100 新大陆
166 SZ.001696 100 宗申动力
167 SZ.002001 100 新和成
168 SZ.002002 100 鸿达兴业
169 SZ.002003 100 伟星股份
170 SZ.002004 100 华邦健康
171 SZ.002005 100 德豪润达
172 SZ.002006 100 精功科技
173 SZ.002007 100 华兰生物
174 SZ.002008 100 大族激光
175 SZ.002009 100 天奇股份
176 SZ.002010 100 传化智联
177 SZ.002011 100 盾安环境
178 SZ.002012 100 凯恩股份
179 SZ.002015 100 霞客环保
180 SZ.002016 100 世荣兆业
181 SZ.002018 100 华信国际
182 SZ.002019 100 亿帆医药
183 SZ.002020 100 京新药业
184 SZ.002021 100 中捷资源
185 SZ.002022 100 科华生物
186 SZ.002023 100 海特高新
187 SZ.002024 100 苏宁云商
188 SZ.002026 100 山东威达
189 SZ.002028 100 思源电气
190 SZ.002029 100 七匹狼
191 SZ.002031 100 巨轮智能
192 SZ.002034 100 美欣达
193 SZ.002035 100 华帝股份
194 SZ.002036 100 联创电子
195 SZ.002038 100 双鹭药业
196 SZ.002041 100 登海种业
197 SZ.002042 100 华孚时尚
198 SZ.002043 100 兔宝宝
199 SZ.002044 100 美年健康
200 SZ.002045 100 国光电器
201 SZ.002047 100 宝鹰股份
202 SZ.002048 100 宁波华翔
203 SZ.002050 100 三花智控
204 SZ.002052 100 同洲电子
205 SZ.002054 100 德美化工
206 SZ.002055 100 得润电子
207 SZ.002058 100 威尔泰
208 SZ.002062 100 宏润建设
209 SZ.002063 100 远光软件
210 SZ.002064 100 华峰氨纶
211 SZ.002065 100 东华软件
212 SZ.002067 100 景兴纸业
213 SZ.002070 100 *ST众和
214 SZ.002071 100 长城影视
215 SZ.002072 100 凯瑞德
216 SZ.002073 100 软控股份
217 SZ.002074 100 国轩高科
218 SZ.002075 100 沙钢股份
219 SZ.002076 100 雪莱特
220 SZ.002078 100 太阳纸业
221 SZ.002079 100 苏州固锝
222 SZ.002081 100 金螳螂
223 SZ.002082 100 栋梁新材
224 SZ.002083 100 孚日股份
225 SZ.002084 100 海鸥卫浴
226 SZ.002085 100 万丰奥威
227 SZ.002086 100 东方海洋
228 SZ.002089 100 新海宜
229 SZ.002090 100 金智科技
230 SZ.002093 100 国脉科技
231 SZ.002094 100 青岛金王
232 SZ.002095 100 生意宝
233 SZ.002097 100 山河智能
234 SZ.002098 100 浔兴股份
235 SZ.002099 100 海翔药业
236 SZ.002102 100 冠福股份
237 SZ.002103 100 广博股份
238 SZ.002104 100 恒宝股份
239 SZ.002105 100 信隆健康
240 SZ.002107 100 沃华医药
241 SZ.002108 100 沧州明珠
242 SZ.002111 100 威海广泰
243 SZ.002113 100 天润数娱
244 SZ.002115 100 三维通信
245 SZ.002117 100 东港股份
246 SZ.002118 100 紫鑫药业
247 SZ.002119 100 康强电子
248 SZ.002120 100 韵达股份
249 SZ.002121 100 科陆电子
250 SZ.002122 100 天马股份
251 SZ.002123 100 梦网集团
252 SZ.002124 100 天邦股份
253 SZ.002126 100 银轮股份
254 SZ.002127 100 南极电商
255 SZ.002130 100 沃尔核材
256 SZ.002131 100 利欧股份
257 SZ.002132 100 恒星科技
258 SZ.002133 100 广宇集团
259 SZ.002135 100 东南网架
260 SZ.002137 100 麦达数字
261 SZ.002138 100 顺络电子
262 SZ.002139 100 拓邦股份
263 SZ.002141 100 贤丰控股
264 SZ.002143 100 印纪传媒
265 SZ.002144 100 宏达高科
266 SZ.002145 100 中核钛白
267 SZ.002146 100 荣盛发展
268 SZ.002147 100 新光圆成
269 SZ.002148 100 北纬科技
270 SZ.002150 100 通润装备
271 SZ.002151 100 北斗星通
272 SZ.002153 100 石基信息
273 SZ.002154 100 报喜鸟
274 SZ.002156 100 通富微电
275 SZ.002157 100 正邦科技
276 SZ.002158 100 汉钟精机
277 SZ.002159 100 三特索道
278 SZ.002160 100 常铝股份
279 SZ.002161 100 远望谷
280 SZ.002162 100 悦心健康
281 SZ.002164 100 宁波东力
282 SZ.002165 100 红宝丽
283 SZ.002166 100 莱茵生物
284 SZ.002168 100 深圳惠程
285 SZ.002169 100 智光电气
286 SZ.002170 100 芭田股份
287 SZ.002171 100 楚江新材
288 SZ.002172 100 澳洋科技
289 SZ.002173 100 创新医疗
290 SZ.002174 100 游族网络
291 SZ.002175 100 东方网络
292 SZ.002176 100 江特电机
293 SZ.002177 100 御银股份
294 SZ.002178 100 延华智能
295 SZ.002180 100 纳思达
296 SZ.002182 100 云海金属
297 SZ.002183 100 怡亚通
298 SZ.002184 100 海得控制
299 SZ.002185 100 华天科技
300 SZ.002188 100 巴士在线
301 SZ.002191 100 劲嘉股份
302 SZ.002192 100 融捷股份
303 SZ.002193 100 如意集团
304 SZ.002194 100 武汉凡谷
305 SZ.002195 100 二三四五
306 SZ.002196 100 方正电机
307 SZ.002197 100 证通电子
308 SZ.002198 100 嘉应制药
309 SZ.002199 100 东晶电子
310 SZ.002201 100 九鼎新材
311 SZ.002203 100 海亮股份
312 SZ.002206 100 海利得
313 SZ.002207 100 *ST准油
314 SZ.002209 100 达意隆
315 SZ.002210 100 飞马国际
316 SZ.002211 100 宏达新材
317 SZ.002212 100 南洋股份
318 SZ.002213 100 特尔佳
319 SZ.002214 100 大立科技
320 SZ.002215 100 诺普信
321 SZ.002216 100 三全食品
322 SZ.002217 100 合力泰
323 SZ.002218 100 拓日新能
324 SZ.002219 100 恒康医疗
325 SZ.002220 100 天宝食品
326 SZ.002221 100 东华能源
327 SZ.002223 100 鱼跃医疗
328 SZ.002224 100 三力士
