 code lot_size stock_name
0 SH.600056 100 中国医药
1 SH.600062 100 华润双鹤
2 SH.600079 100 人福医药
3 SH.600084 100 中葡股份
4 SH.600085 100 同仁堂
5 SH.600138 100 中青旅
6 SH.600161 100 天坛生物
7 SH.600196 100 复星医药
8 SH.600201 100 生物股份
9 SH.600216 100 浙江医药
10 SH.600267 100 海正药业
11 SH.600276 100 恒瑞医药
12 SH.600280 100 中央商场
13 SH.600332 100 白云山
14 SH.600380 100 健康元
15 SH.600422 100 昆药集团
16 SH.600436 100 片仔癀
17 SH.600511 100 国药股份
18 SH.600518 100 康美药业
19 SH.600519 100 贵州茅台
20 SH.600521 100 华海药业
21 SH.600535 100 天士力
22 SH.600557 100 康缘药业
23 SH.600566 100 济川药业
24 SH.600572 100 康恩贝
25 SH.600594 100 益佰制药
26 SH.600600 100 青岛啤酒
27 SH.600640 100 号百控股
28 SH.600655 100 豫园股份
29 SH.600664 100 哈药股份
30 SH.600682 100 南京新百
31 SH.600694 100 大商股份
32 SH.600729 100 重庆百货
33 SH.600750 100 江中药业
34 SH.600751 100 天海投资
35 SH.600809 100 山西汾酒
36 SH.600827 100 百联股份
37 SH.600859 100 王府井
38 SH.600867 100 通化东宝
39 SH.600993 100 马应龙
40 SH.601607 100 上海医药
41 SH.601888 100 中国国旅
42 SH.601933 100 永辉超市
43 SH.603198 100 迎驾贡酒
44 SH.603369 100 今世缘
45 SH.603567 100 珍宝岛
46 SH.603589 100 口子窖
47 SH.603708 100 家家悦
48 SH.603858 100 步长制药
49 SH.603883 100 老百姓
