 code lot_size stock_name
0 SH.600008 100 首创股份
1 SH.600009 100 上海机场
2 SH.600010 100 包钢股份
3 SH.600015 100 华夏银行
4 SH.600018 100 上港集团
5 SH.600021 100 上海电力
6 SH.600023 100 浙能电力
7 SH.600031 100 三一重工
8 SH.600060 100 海信电器
9 SH.600061 100 国投资本
10 SH.600066 100 宇通客车
11 SH.600068 100 葛洲坝
12 SH.600079 100 人福医药
13 SH.600085 100 同仁堂
14 SH.600089 100 特变电工
15 SH.600098 100 广州发展
16 SH.600100 100 同方股份
17 SH.600109 100 国金证券
18 SH.600115 100 东方航空
19 SH.600118 100 中国卫星
20 SH.600153 100 建发股份
21 SH.600155 100 宝硕股份
22 SH.600158 100 中体产业
23 SH.600170 100 上海建工
24 SH.600177 100 雅戈尔
25 SH.600196 100 复星医药
26 SH.600208 100 新湖中宝
27 SH.600219 100 南山铝业
28 SH.600221 100 海航控股
29 SH.600233 100 圆通速递
30 SH.600266 100 北京城建
31 SH.600271 100 航天信息
32 SH.600276 100 恒瑞医药
33 SH.600297 100 广汇汽车
34 SH.600332 100 白云山
35 SH.600362 100 江西铜业
36 SH.600369 100 西南证券
37 SH.600376 100 首开股份
38 SH.600383 100 金地集团
39 SH.600406 100 国电南瑞
40 SH.600415 100 小商品城
41 SH.600435 100 北方导航
42 SH.600436 100 片仔癀
43 SH.600466 100 蓝光发展
44 SH.600482 100 中国动力
45 SH.600485 100 信威集团
46 SH.600489 100 中金黄金
47 SH.600497 100 驰宏锌锗
48 SH.600503 100 华丽家族
49 SH.600516 100 方大炭素
50 SH.600522 100 中天科技
51 SH.600528 100 中铁工业
52 SH.600535 100 天士力
53 SH.600549 100 厦门钨业
54 SH.600570 100 恒生电子
55 SH.600585 100 海螺水泥
56 SH.600598 100 北大荒
57 SH.600637 100 东方明珠
58 SH.600643 100 爱建集团
59 SH.600649 100 城投控股
60 SH.600660 100 福耀玻璃
61 SH.600663 100 陆家嘴
62 SH.600688 100 上海石化
63 SH.600690 100 青岛海尔
64 SH.600699 100 均胜电子
65 SH.600703 100 三安光电
66 SH.600704 100 物产中大
67 SH.600705 100 中航资本
68 SH.600718 100 东软集团
69 SH.600737 100 中粮糖业
70 SH.600739 100 辽宁成大
71 SH.600741 100 华域汽车
72 SH.600795 100 国电电力
73 SH.600804 100 鹏博士
74 SH.600809 100 山西汾酒
75 SH.600816 100 安信信托
76 SH.600820 100 隧道股份
77 SH.600827 100 百联股份
78 SH.600839 100 四川长虹
79 SH.600873 100 梅花生物
80 SH.600886 100 国投电力
81 SH.600893 100 航发动力
82 SH.600895 100 张江高科
83 SH.600900 100 长江电力
84 SH.600909 100 华安证券
85 SH.600926 100 杭州银行
86 SH.600977 100 中国电影
87 SH.601009 100 南京银行
88 SH.601012 100 隆基股份
89 SH.601018 100 宁波港
90 SH.601099 100 太平洋
91 SH.601111 100 中国国航
92 SH.601116 100 三江购物
93 SH.601117 100 中国化学
94 SH.601118 100 海南橡胶
95 SH.601155 100 新城控股
96 SH.601163 100 三角轮胎
97 SH.601198 100 东兴证券
98 SH.601212 100 白银有色
99 SH.601216 100 君正集团
100 SH.601225 100 陕西煤业
101 SH.601228 100 广州港
102 SH.601375 100 中原证券
103 SH.601377 100 兴业证券
104 SH.601555 100 东吴证券
105 SH.601600 100 中国铝业
106 SH.601607 100 上海医药
107 SH.601611 100 中国核建
108 SH.601618 100 中国中冶
109 SH.601633 100 长城汽车
110 SH.601699 100 潞安环能
111 SH.601718 100 际华集团
112 SH.601727 100 上海电气
113 SH.601788 100 光大证券
114 SH.601801 100 皖新传媒
115 SH.601888 100 中国国旅
116 SH.601899 100 紫金矿业
117 SH.601901 100 方正证券
118 SH.601919 100 中远海控
119 SH.601933 100 永辉超市
120 SH.601939 100 建设银行
121 SH.601992 100 金隅股份
122 SH.601997 100 贵阳银行
123 SH.601998 100 中信银行
124 SH.603160 100 汇顶科技
125 SH.603305 100 旭升股份
126 SH.603444 100 吉比特
127 SH.603589 100 口子窖
128 SH.603777 100 来伊份
129 SH.603858 100 步长制药
