 code lot_size stock_name
0 SH.600000 100 浦发银行
1 SH.600015 100 华夏银行
2 SH.600016 100 民生银行
3 SH.600030 100 中信证券
4 SH.600036 100 招商银行
5 SH.600048 100 保利地产
6 SH.600340 100 华夏幸福
7 SH.600606 100 绿地控股
8 SH.600837 100 海通证券
9 SH.600919 100 江苏银行
10 SH.600958 100 东方证券
11 SH.600999 100 招商证券
12 SH.601009 100 南京银行
13 SH.601166 100 兴业银行
14 SH.601169 100 北京银行
15 SH.601211 100 国泰君安
16 SH.601229 100 上海银行
17 SH.601288 100 农业银行
18 SH.601318 100 中国平安
19 SH.601328 100 交通银行
20 SH.601336 100 新华保险
21 SH.601398 100 工商银行
22 SH.601601 100 中国太保
23 SH.601628 100 中国人寿
24 SH.601688 100 华泰证券
25 SH.601818 100 光大银行
26 SH.601878 100 浙商证券
27 SH.601881 100 中国银河
28 SH.601988 100 中国银行
29 SH.601998 100 中信银行
