 code lot_size stock_name
0 SH.600056 100 中国医药
1 SH.600062 100 华润双鹤
2 SH.600161 100 天坛生物
3 SH.600201 100 生物股份
4 SH.600216 100 浙江医药
5 SH.600267 100 海正药业
6 SH.600285 100 羚锐制药
7 SH.600299 100 安迪苏
8 SH.600329 100 中新药业
9 SH.600380 100 健康元
10 SH.600420 100 现代制药
11 SH.600422 100 昆药集团
12 SH.600511 100 国药股份
13 SH.600521 100 华海药业
14 SH.600557 100 康缘药业
15 SH.600566 100 济川药业
16 SH.600572 100 康恩贝
17 SH.600587 100 新华医疗
18 SH.600594 100 益佰制药
19 SH.600613 100 神奇制药
20 SH.600664 100 哈药股份
21 SH.600750 100 江中药业
22 SH.600763 100 通策医疗
23 SH.600829 100 人民同泰
24 SH.600867 100 通化东宝
25 SH.600993 100 马应龙
26 SH.600998 100 九州通
27 SH.603108 100 润达医疗
28 SH.603168 100 莎普爱思
29 SH.603233 100 大参林
30 SH.603368 100 柳州医药
31 SH.603387 100 基蛋生物
32 SH.603567 100 珍宝岛
33 SH.603658 100 安图生物
34 SH.603669 100 灵康药业
35 SH.603883 100 老百姓
36 SH.603939 100 益丰药房
